StationName,SiteCode,Latitude,Longitude,Datum
Piru Creek ~1.9 miles upstream from Cedar Creek.,403WE0540,34.65136,-119.1185,NAD83
Eddy Creek ~0.8 miles downstream from end of 4WD road.,105WE0592,41.3626,-122.5188,NAD83
EF Indian Creek ~0.8 miles upstream form Grayback road.,105WE0613,41.88844,-123.4131,NAD83
El Jaro Creek ~0.3 miles downstream from Ytias Creek.,314WE0542,34.55085,-120.3583,NR
Grassy Flat Creek ~0.2 miles upstream from Hayfork Creek.,106WE0587,40.62725,-123.3729,NAD83
Hayshed Gulch ~1.7 miles upstream from the Noyo River.,113WE0619,39.40743,-123.7407,NAD83
"Pit River, SF ~0.7mi above West Valley Creek",526WE0506,41.22948,-120.4049,NAD83
Illilouette Creek ~1.7mi below Clark Fork,537WE0503,37.68178,-119.5359,NAD83
Jamison Creek 1.3 miles upstream from middle fork Feather River,518WE0521,39.81211,-120.6814,NAD83
Klamath River Above Rodgers Creek Road,105WE0630,41.46137,-123.49679,NAD83
Klamath River Above Thomas Creek,105WE0591,41.60326,-123.49999,NAD83
Klamath River Below Barkhouse Creek,105WE0601,41.83196,-122.84729,NAD83
Matilija Creek 1.7 miles upstream from Upper North Fork Matilija Creek.,402WE0536,34.5196,-119.4054,NAD83
"Navarro River, NF ~0.5 miles upstream from Deer Creek",113WE0590,39.18657,-123.5481,NAD83
Piru Creek 1.3 miles upstream from Fish Creek,403WE0534,34.61359,-118.7798,NAD83
Piru Creek 1.7 miles down stream from Lake Piru,403WE0535,34.43957,-118.7591,NAD83
Stuart Fork ~2.4mi E Hwy 36,106WE0505,40.86244,-122.90169,NAD83
Chorro Creek at Hammons property,310HMN,35.35165,-120.77728,NAD83
Los Osos Creek Los Osos Valley Rd.,310LVR,35.306,-120.81066,NAD83
Price Creek ~0.5 miles upstream from the Eel River,111WE0600,40.52712,-124.1702,NAD83
Chorro Creek Above Chorro Creek Dam,310ACD,35.34101,-120.68714,NR
Redwood Creek ~0.9 miles upstream from HWY 299.,107WE0605,40.89154,-123.8084,NAD83
Sespe Creek ~0.2 miles downstream from Trout Creek.,403WE0560,34.55841,-119.1408,NAD83
Sweetwater River at Glen Valley Campground,909WE0662,32.89957,-116.58789,NAD83
Smith River MF ~3mi below Patric Creek,103WE0585,41.85242,-123.89641,NAD83
Squirrel Gulch ~2.2 miles upstream from East Side rd.,106WE0574,41.0483,-122.6553,NAD83
Stone Creek ~2mi North of Pine Grove off FS service Road,802WE0539,33.77174,-116.7696,NAD83
Trinity River at Del Loma,106WE0580,40.7789,-123.33513,NAD83
Truckee River Below Cox-Delany Flat,635WE0628,39.37112,-120.03276,NAD83
Unknown Creek ~0.9 miles downstream from Las Posas rd.,408WE0547,34.19094,-119.0859,NAD83
Red Clover Creek ~1.8mi above Crocker Mtn. Rd.,518PS0089,39.9214,-120.4049,NAD83
Unknown Creek ~1.0 mile downstream from Las Cantilles pick-nik area.,403WE0558,34.49347,-118.457,NAD83
Yuba River  0.9 miles down stream from Indian Creek,517WE0515,39.41396,-120.9804,NAD83
Agua Blanca Creek ~1mi Above Piru Creek,403WE0501,34.54172,-118.77286,NAD83
Andreas Creek At Gaging Station,719WE0864,33.76053,-116.5489,NAD83
Deer Canyon Creek ~0.55mi above McGonigle Cyn. Cr.,906DCCDC3,32.95064,-117.18456,NAD83
Cherry Creek 2 below reservoir,536CHR002,37.96822,-119.91395,NAD83
Clavey River 1,536CLV001,37.99007,-120.05468,NAD83
Clavey River 3,536CLV003,37.98209,-120.0536,NAD83
Clavey River 4,536CLV004,37.97832,-120.05225,NAD83
Grizzly Creek Reach 1 below Grizzly Forebay,518GZC001,39.89124,-121.29436,NAD83
Lost Creek 5,518LST005,39.5728,-121.15919,NAD83
Rubicon River Reach 5 below Hell Hole Res.,514RCR005,39.02812,-120.43536,NAD83
"San Joaquin River, SF Reach 1 just below Dam Outlet",540SJR001,37.27484,-118.96619,NAD83
"San Joaquin River, SF Reach 2 ~650m Below Dam",540SJR002,37.27897,-118.96378,NAD83
"San Joaquin River, SF Reach 5 ~2740m Below Dam",540SJR005,37.29298,-118.95653,NAD83
"Silver Creek, SF Reach 2 ~735m below Dam",514ICE002,38.81663,-120.36676,NAD83
"Silver Creek, SF Reach 3 ~1385m below Dam",514ICE003,38.81674,-120.37285,NAD83
Tiger Creek ~1300m below Tiger Creek Regulator Res. Dam.,532TGR003,38.46885,-120.45994,NAD83
Tiger Creek ~1950m below Tiger Creek Regulator Res. Dam.,532TGR004,38.46477,-120.46449,NAD83
Tiger Creek ~2600m below Tiger Creek Regulator Res. Dam.,532TGR005,38.46172,-120.46835,NAD83
Tiger Creek ~650m below Tiger Creek Regulator Res. Dam.,532TGR002,38.47303,-120.45674,NAD83
Alder Creek above Folsom Blvd.,519ALCAFB,38.6375,-121.19852,NAD83
Deer Creek above Hwy 99,504DRCH99,39.94916667,-122.0463889,NAD83
La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,911TJLAP4,32.69992,-116.47914,WGS84
Long Canyon Creek 2,911TJLCC2,32.77836,-116.44337,WGS84
WVR 1,903SLWVR1,33.29391,-117.08732,NAD83
"Backbone Creek, NF ~2.6 mi. above confluence with mainstem Backbone Cr.",506WE0625,40.85692,-122.48881,NAD83
Bear Creek ~1.4 miles above Lower Creek,552WE0509,37.04447,-119.1104,NAD83
Bear Creek ~1mi N Slide Creek,801WE0895,34.1869,-117.00758,NAD83
Bear Creek ~5mi W Big Bear Lake,801WE0669,34.23169,-116.99915,NAD83
Big Creek Trib. ~0.1 mile above Big Creek,106WE0593,40.84723,-123.39963,NAD83
Big Tujunga Canyon East of Vogel Canyon,412WE0896,34.28771,-118.23008,NAD83
Browns Creek ~1.1 mi. above Chanchelulla Creek confluence,106WE0843,40.44593,-122.94635,NAD83
Browns Creek ~2.5mi above Little Creek,106WE0768,40.62567,-122.95602,NAD83
Buckhorn Creek ~1 mi. above confluence with Bear Creek,105WE0761,41.66347,-123.27663,NAD83
Burney Creek ~0.3 mi. north of Green Burney Cr.,526WE0744,40.81571,-121.72191,NAD83
Butte Creek ~4.4 miles above Alder Creek,105WE0756,41.49024,-122.02899,NAD83
Coche Creek ~1mi above WF Santa Cruz Creek,314WE0779,34.66959,-119.75404,NR
Cold Stream Above Cuyamaca State Park Indian Exhibit,909WE0780,32.929393,-116.560529,WGS84
Copper Creek Above Rough Creek,105WE0811,41.57212,-123.64054,NAD83
Corral Creek Above Hyampom Creek,106WE0831,40.6977,-123.36434,NAD83
Coyote Creek Below Confluence of West Fork,402WE0803,34.42131,-119.3806,NAD83
De Luz Creek Trib ~1.8mi above De Luz Creek,902WE0888,33.454868,-117.301693,WGS84
Dry Creek 1/2 mile south of Bombay Road,519WE0624,38.67552,-121.44613,NAD83
Dye Creek ~0.4 mile below North Fork Dye Creek,504WE0527,40.10753,-122.02992,NAD83
Eel River ~1.75 miles above Wesley Ives Creek,111WE0816,39.58789,-122.9165,NAD83
Eel River Below Allen Creek,111WE0814,40.39042,-123.92781,NAD83
EF Barton Creek ~2mi S Jenks Lake Road,801WE0787,34.14599,-116.87859,NAD83
Elder Creek NF ~2 miles below Raglin Road crossing,523WE0512,40.03521,-122.61094,NAD83
Fish creek about 1/4 mile NE of Eel River,111WE0826,39.55779,-123.28132,NAD83
Fuller Mill Creek At Idyllwild Panoramic Hwy,802WE0658,33.79824,-116.74831,NAD83
Grouse Creek ~0.4 mi. above Monte Creek confluence,105WE0845,42.003,-122.76312,NAD83
Herkey Creek ~1.3mi above Bonita Vista Rd.,802WE0794,33.72962,-116.6735,NAD83
Hilton Creek ~2mi S Hw 395,603WE0758,37.54998,-118.75965,NAD83
Hoil Creek ~2mi above Tyler Creek,114WE0810,38.87519,-122.88173,NAD83
Howard Creek ~1.6mi N Route 6n31,403WE0809,34.5515,-119.20811,NAD83
Klamath River Above Boise Creek,105WE0603,41.2912,-123.56865,NAD83
Little Arthur Creek ~1mi W Redwood Retreat Rd.,305WE0883,37.04453,-121.72861,NR
Little Dry Creek ~2mi S Paradise,521WE0747,39.71635,-121.63527,NAD83
Little Freshwater Creek ~2mi above Freshwater Creek,110WE0838,40.72861,-124.06014,NAD83
Deer Canyon Creek above McGonigle Cyn. Cr.,906DCCDC1,32.94994,-117.19289,NAD83
"San Joaquin River, SF Reach 3 ~1300m Below Dam",540SJR003,37.28237,-118.96191,NAD83
Cache Creek at Preserve,511CHCPRS,38.68696,-121.87654,NAD83
Toomes Creek Tehame Vina Road,504TMCTVR,39.97973,-122.0681,NAD83
Alvarado Creek 3,907SDALV3,32.78309,-117.07478,WGS84
Long Valley Creek ~2mi W Hwy 395,630WE0860,38.3109,-119.34293,NAD83
Gerle Creek 3,514GRL003,38.95861,-120.39222,NAD83
Mono Creek below Lake Thomas Edison,540MNCLTE,37.3678,-118.98866,NAD83
Kitchen Creek 5,911TJKTC5,32.75288,-116.45197,WGS84
Ninemile Creek - Casa Vieja Meadows,554NMCCVM,36.19894,-118.26694,NAD83
Mud Creek ~1mi above SF Eel River,111WE0832,39.65009,-123.60805,NAD83
Mumbo Creek ~1.8mi E Little Bear Gulch,106WE0824,41.19708,-122.52973,NAD83
Nojoqui Creek Hwy 101 ~1.4mi S Hwy 246,314WE0898,34.59402,-120.19376,NR
Nolan Creek ~0.5mi above Thurston Creek,115WE0835,38.36687,-122.95615,NAD83
Piru Creek ~1.7mi Below Cedar Creek,403WE0795,34.6408,-119.08094,NAD83
Piru Creek Above Mutau Flat Road,403WE0891,34.65926,-119.14255,NAD83
Piute Creek ~4.4 mi. above confluence with Susan River,637WE0759,40.43368,-120.72438,NAD83
"Cottonwood Cr., MF below Fiddler Cr.",524MJR005,40.33995,-122.69086,NAD83
Grizzly Creek ~0.5mi above Hwy 36,111MJE002,40.49255,-123.90532,NAD83
Little Larabee Creek ~0.2mi above Hwy 36,111MJE001,40.47755,-123.77727,NAD83
"Sprout Creek, Upper EF above Cox Cr.",111MJE009,40.02222,-123.86395,NAD83
"Kern River, SF above Tunnel Mdws.",554ARC001,36.38437,-118.25114,NAD83
"Kern River, SF below Strawberry Cr.",554SFKR02,36.29364,-118.18132,NAD83
Agua Hedionda Creek Site 2 above El Camino Real,904AHC002,33.14875,-117.28976,WGS84
Big Tujunga Wash within armored reach,412BH1Bxx,34.27241,-118.31836,NAD83
E. Fork San Gabriel below armored reach,405BH3Cxx,34.22979,-117.7796,NAD83
Antelope Creek Middle Fork at Ponderosa Way.,524ACMFPW,40.26706,-121.77364,NAD83
Antelope Creek South Fork South Antelope Campground.,508ACSFSA,40.25306,-121.759,NAD83
"Antelope Creek, SF",509ACSFPP,40.24111,-121.86222,NAD83
Greenwood Creek at HWY 49.,514GWCH49,38.82722,-120.94528,NAD83
Indian Ceek,509ICPPCX,40.23333,-121.87889,NAD83
New York Creek at Salmon Falls Road.,514NYCSFR,38.72359,-121.07155,NAD83
Plum Creek,509PCDTWR,40.31194,-121.88583,NAD83
San Diego River 8,907SDSDR8,32.8405,-117.03908,WGS84
San Diego River Sefton Park,907SDRS1x,32.762274,-117.193385,WGS84
Kaseberg Creek ~1.2mi above Fiddyment Rd.,519KBC16A,38.77337,-121.3509,NAD83
Plunge Creek Below Little Mill Creek,801WE0806,34.14972,-117.13313,NAD83
Prospect Creek ~0.1mi Below Texas Chow Creek,106WE0581,40.25425,-123.1078,NAD83
Pleasant Grove Creek above Fiddyment Rd.,519PGC08A,38.79835,-121.3494,NAD83
Stanislaus River at Knights Ferry,535SR5xxx,37.81861,-120.66722,NAD83
Stanislaus River at Valley Oak Recreation Area,535SR3xxx,37.78556,-120.80139,NAD83
Tuolumne River at Shiloh Rd.,535TR1xxx,37.60278,-121.13167,NAD83
Andreas Creek nr. Palm Springs,719ADCNPS,33.76,-116.55,NAD83
Coyote Creek nr. Gilroy,205CYCNGR,37.0777,-121.4944,NAD83
Elder Creek near Paskenta,523EDCNPK,40.0238,-122.5119,NAD83
Los Coches Creek above Hwy 8 Business,907LCCHW8,32.83586,-116.90031,NAD83
Nacimiento River below Sapaque Cr. Nr. Bryson,309NNRBSC,35.7886,-121.0938,NAD83
Rainbow Creek below Willow Glen Road,902RCBWGR,33.40772,-117.2023,NAD83
Santa Cruz Creek nr. Santa Ynez,314SCCNSY,34.5967,-119.9088,NAD83
Redwood Creek Trib. ~1mi above Redwood Creek,107WE0750,40.7548,-123.73981,NAD83
Revolon Slough Below Wood Road,408WE0654,34.16522,-119.09069,NAD83
"San Gabriel River, WF ~1mi E Mt Wilson Forest Hw",405WE0777,34.25461,-118.08523,NAD83
"Sprout Creek, EF above main stem",111MJE007,40.04008,-123.86636,NAD83
San Leandro Creek Next to Southern Pacific Railroad,204WE0748,37.72768,-122.16887,NAD83
W. Fork San Gabriel within armored reach,405BH2Bxx,34.24138,-117.86947,NAD83
"Bear Creek, SF at Ponderosa Way.",524BCSFPW,40.53306,-121.93056,NAD83
Rattlesnake Creek at Old Auburn Road.,515RCOARx,39.13558,-121.07707,NAD83
San Diego River Admiral Baker Golf Course,907SDRS2x,32.807388,-117.082041,WGS84
San Diego River Middle Mission Trails Park,907SDRS4x,32.83187,-117.050655,WGS84
San Diego River Riverford Bridge,907SDRS7x,32.855901,-116.948648,WGS84
San Luis Rey River WF ~1mi N Mendenhall Valley,903WE0798,33.33669,-116.82848,NAD83
Santa Cruz Creek WF ~3mi above Coche Creek,314WE0796,34.68351,-119.79875,NR
Big Rock Creek nr. Valyermo,626BRCNVY,34.420831,-117.839507,NAD83
Sespe Creek nr. Wheeler Springs,403SPCNWS,34.5778,-119.2579,NAD83
Santa Paula Creek ~2mi above Santa Paula,403WE0746,34.39548,-119.07511,NAD83
Sespe Creek Jacinto Reyes Scenic Byway~0.4mi W Beaver Cmp.,403WE0905,34.55734,-119.24876,NAD83
Deer Canyon Creek ~0.35mi above McGonigle Cyn. Cr.,906DCCDC2,32.94964,-117.18786,NAD83
Lost Creek 3,518LST003,39.57389,-121.14944,NAD83
Shovel Creek ~ 3 miles above Rock Creek,105WE0833,41.8617,-122.20766,NAD83
Shuman Creek Pt Sal Rd. ~1.4mi W Casmalia,313WE0899,34.82946,-120.54916,NR
Slate Creek SF ~1.6 miles above Slate Creek,525WE0862,40.98044,-122.50729,NAD83
Smith River Above Myrtle Creek,103WE0817,41.82633,-124.11418,NAD83
Sopiago Creek ~1.6 miles above Middle Fork Cosumnes River,532WE0760,38.57735,-120.54398,NAD83
"Stony Creek, NF ~0.5 mi. above confluence with Ida Creek",522WE0767,39.44212,-122.63613,NAD83
Unnamed Creek ~0.2mi SE Santa Ynez River,314WE0785,34.67473,-120.51417,NR
Unnamed Creek ~2mi above Tompkins Creek,105WE0583,41.70845,-123.13085,NAD83
Tuolumne River North Fork ~ 3 miles below Pinecrest Lake campground,536WE0742,38.16542,-120.03472,NAD83
Van Duzen River At Dinsmore,111WE0825,40.49018,-123.61268,NAD83
Wagon Creek ~4 miles above Davis Place Road crossing,525WE0755,41.33699,-122.40794,NAD83
Weaver Creek ~1mi below Little Browns Creek,106WE0812,40.68862,-122.93228,NAD83
Conejo Creek within armored reach,408BH6Bxx,34.20294,-119.00204,NAD83
San Diego River Mast Park,907SDRS6x,32.843265,-116.997698,WGS84
WF Alder Creek ~0.6mi Above Middle Fork,412WE0563,34.34716,-118.04869,NAD83
Alamo Pintado Creek ~0.8mi above Figueroa Mtn. Rd.,314WE0677,34.7477,-120.05303,NR
Barton Creek ~ 1.4 mi. NW of Barton Flats Campground,801WE1008,34.18128,-116.91197,NAD83
Bear Creek ~1.4miles above Canyon Creek,106WE1055,40.90353,-123.01368,NAD83
Bouquet Canyon Creek ~0.5mi Below Bouquet Reservoir,403WE0682,34.57066,-118.38974,NAD83
Brock Creek ~2 miles above Eel River.,111WE1092,40.22275,-123.72062,NAD83
Carson River WF ~ 1.6 miles up Blue Lakes Rd.,633WE0991,38.73217,-119.92824,NAD83
Charity Valley Creek ~2.5mi above Charity Valley,632WE0629,38.69578,-119.87532,NAD83
City Creek ~0.1mi below confluence,801WE1043,34.17289,-117.18064,NAD83
Coffee Creek EF ~1.4mi above Mainstem,106WE1079,41.13251,-122.80644,NAD83
Sweetwater River ~0.1mi above Sloan Cyn. Rd.,909SWRDWN,32.77465,-116.84808,NAD83
Cold Creek ~0.9mi.NE above Snow Basin Creek,111WE1050,39.71181,-122.8409,NAD83
Cold Creek ~1.3mi above Plasket Creek,111WE1071,39.70044,-122.81126,NAD83
Corner Creek ~2.5 miles above Lawrence Creek.,111WE1106,40.61985,-124.03025,NAD83
Deer Creek ~0.7mi SW Seven Pines Rd.,801WE0674,34.17617,-116.9839,NAD83
East Twin Creek ~0.2mi below Strawberry Creek,801WE1127,34.18401,-117.25876,NAD83
Elizabeth Canyon Creek Lake Hughes Rd. ~10mi E I5,403WE1021,34.63193,-118.52977,NAD83
Escondido Creek ~0.6mi below Elfin Forest Rd.,904WE1131,33.068368,-117.169733,WGS84
Escondido Creek above Country Club Dr.,904WE1125,33.09896,-117.12876,NAD83
Kelly Creek ~0.8mi above Paradise Rd.,314WE1046,34.5365,-119.83603,NR
Lavender Canal ~0.2mi W Hw 111,723WE0983,32.94116,-115.52346,NAD83
Klamath River at Miners Creek,105WE0579,41.24859,-123.77525,NAD83
Little Humbug Creek ~0.3mi above Barkhouse Creek,105WE1064,41.81902,-122.81502,NAD83
Little Pine Creek ~ 3 miles upstream from Pine Creek.,105WE1005,41.11777,-123.81514,NAD83
Live Oak Slough ~0.2 miles North of Meteer Rd.,520WE0981,39.31109,-121.63905,NAD83
Lockwood Creek Lockwood Valley Campground,403WE1027,34.72654,-119.02842,NAD83
Lytle Creek MF ~2.2 miles upstream from North Fork Lytle Creek.,801WE1020,34.25257,-117.53174,NAD83
Maple Creek Near Confluence with Lime Creek.,108WE1090,41.09051,-124.08467,NAD83
Mariposa Creek ~0.4 miles below Stockton Creek.,538WE1104,37.46309,-119.94873,NAD83
Mark West Creek ~1 mile Below HWY 101.,114WE1048,38.50417,-122.7871,NAD83
McCall Drain ~0.2mi N East Worthington Rd.,723WE0626,32.84996,-115.49175,NAD83
McNeal Creek ~1mile SW of  South Fork Salmon River,105WE0598,41.24444,-123.32795,NAD83
MF Eel River ~1.2mi below Hellhole Canyon,111WE0837,39.8693,-123.05088,NAD83
Mill Creek ~0.1 miles above North Fork Mill Creek.,106WE1066,41.15445,-123.56903,NAD83
Mill Creek ~0.3mi W Mill Creek Cmp Grnd,801WE1013,34.10098,-117.01071,NAD83
Mill Creek North Fork ~1.2 miles above Central ave.,109WE1051,40.93151,-124.07934,NAD83
Mokelumne River ~3.5mi SE Dry Creek,531WE0992,38.2095,-121.36924,NAD83
Monache Creek ~ 0.9 miles above SF Kern River,554WE1002,36.22779,-118.16187,NAD83
Old Cow Creek ~0.8 miles downstream from Peavine Gulch.,507WE0988,40.67583,-121.72809,NAD83
Pecwan Creek WF ~2 miles above Pecwan Creek.,105WE1060,41.39686,-123.83009,NAD83
Reading Creek ~2.5 miles below O'Connell Gulch.,106WE1062,40.60279,-122.91109,NAD83
Revolon Slough at Hueneme Road,408WE1039,34.14743,-119.087,NAD83
Sacramento River ~2mi N Sidds Landing,520WE1103,39.57528,-122.00068,NAD83
"Salmon River, SF ~1 mile below Gulick Creek.",105WE1091,41.05071,-122.93366,NAD83
San Luis Rey River WF ~1.2mi below Colb Valley Creek,903WE0900,33.33043,-116.81564,WGS84
Santa Ana River ~ 1 mi. SW River Road,801WE0989,33.91889,-117.60776,NAD83
Santa Ana River SF ~3.5mi above Mainstem,801WE1132,34.13332,-116.84289,NAD83
Santa Ana River Trib. ~1mi E Sandy Lane,801WE1032,33.96165,-117.50039,NAD83
Santa Paula Creek ~1.5mi N Hwy 150,403WE0683,34.43952,-119.07616,NAD83
Santa Ysabel Creek ~0.4mi SW Hwy 79,905WE1018,33.124325,-116.68233,WGS84
Santa Ysabel Creek ~2mi E Hwy 79,905WE0679,33.13163,-116.6544,NAD83
Scott Creek ~0.7mi above Mill Creek,304WE1096,37.0851,-122.24741,NR
Sholes Creek ~1.7 miles above Mattole River.,112WE1063,40.16947,-124.04001,NAD83
Sisquoc River ~0.2mi below Big Pine Canyon,312WE1035,34.73287,-119.67637,NR
Sisquoc River ~0.8mi below Rattlesnake Canyon,312WE1028,34.74721,-119.71562,NR
Skeleton Creek ~0.3mi above Nye Campground,111WE1065,39.44159,-122.82022,NAD83
Smith Creek ~ 0.5 miles above Mt.Hamilton Rd.,204WE0984,37.32884,-121.67384,NAD83
Marsh Ck downstream of Cypress Road bridge,MC01,37.991,-121.696,WGS84
Smith River ~1.6mi E Hardscrabble Creek,103WE1072,41.84402,-124.00182,NAD83
Sproul Creek WF ~1.2mi above La Doo Creek,111WE1075,40.03758,-123.88138,NAD83
Squaw Creek ~0.6 miles upstream from Grasshopper Rd.,111WE0844,40.31673,-123.99758,NAD83
Squaw Valley Creek ~2 miles above Dutch Creek.,505WE1100,41.09208,-122.20131,NAD83
Sugar Creek ~0.7mi below Tiger Fork,105WE1067,41.3289,-122.84332,NAD83
Trinity River SF ~2.5mi N Little Bear Wallow Creek,106WE1080,40.45212,-123.41928,NAD83
Tule River ~2.6mi E Hw65,558WE0764,36.05408,-118.99364,NAD83
Van Duzen River ~1.2mi above Zenia Rd.,111WE1056,40.29079,-123.45477,NAD83
Van Duzen River Tributary ~0.6 miles above Van Duzen River.,111WE1057,40.49014,-124.00231,NAD83
Viejas Creek ~0.2mi SW Hwy 8,909WE1014,32.832562,-116.726883,WGS84
Winchuck River SF ~1 mile above Winchuck River.,101WE1111,41.99178,-124.18097,NAD83
Yager Creek NF ~2.1 miles above MF Yager Creek.,111WE1074,40.59509,-123.91843,NAD83
Yreka Creek ~0.5 miles N Hw 3,105WE1000,41.74725,-122.62649,NAD83
Alamo Creek ~0.8mi below Branch Creek,312CAW052,35.13634,-120.18723,NAD83
Arroyo Seco Creek ~0.6mi above Piney Cr.,309CAW009,36.25628,-121.42854,NAD83
"Austin Creek, East",114WER118,38.5875,-123.06222,NAD83
"Austin Creek, East ~0.4mi above Old Cazadero Rd.",114WE0614,38.53917,-123.07056,NAD83
Backbone Creek above Trinity River NF,106WER011,40.93667,-123.15389,NAD83
"Big River, SF ~0.2mi above Montgomery Creek",113WER086,39.23667,-123.39222,NAD83
Bluff Creek ~1.7mi above Kettenpom Creek,111WER036,40.16118,-123.4009,NAD83
Bodfish Creek ~0.45mi below Whitehurst Rd.,305CAW097,37.00939,-121.66204,NAD83
Cachuma Creek ~0.25mi below Cachuma Cmp Grnd,314WE1102,34.69526,-119.90915,NR
Canoe Creek 0.2mi above Eel River,111WER077,40.29556,-123.90361,NAD83
Carmel River CAW135,307CAW135,36.54413,-121.91717,NAD83
Chorro Creek ~3.5mi above San Luisito Creek,310CAW176,35.32508,-120.75266,NAD83
Clarks Creek above Hwy 199,103WER029,41.80827,-124.11215,NAD83
"Coffee Creek, EF `1.3mi above confluence",106WER062,41.13472,-122.80333,NAD83
Cuyama River ~1mi NE Carrizo Canyon Creek,312CAW031,35.07614,-120.01209,NAD83
Dark Canyon Creek above Wild Mad Road,106WER014,40.24101,-123.08278,NAD83
Eighteen Mile Creek above Old Gasquet Rd.,103WER030,41.85675,-123.91167,NAD83
Elder Creek ~0.9mi above Eel River SF,111WER047,39.72944,-123.63139,NAD83
Fern Canyon Creek ~0.3mi above ocean bluffs,107WER092,41.4,-124.05806,NAD83
Fox Creek above Eel River SF,111WER046,39.74028,-123.62972,NAD83
Garrapata Creek ~0.2mi below Joshua Creek,308CAW055,36.41631,-121.9068,NAD83
Grizzly Creek ~0.2mi above Van Duzen River,111WER098,40.48843,-123.90767,NAD83
Hardscrabble Creek above Coldwater Creek,103WER026,41.84611,-124.0275,NAD83
Honeydew Creek 1.7mi above Mattole River,112WER078,40.21917,-124.11222,NAD83
Horse Linto Creek ~0.2mi above Cedar Creek,106WER037,41.00861,-123.60081,NAD83
Lafayette Creek ~0.25mi above Moraga Blvd.,207WE0867,37.89266,-122.1038,NAD83
Lawrence Creek ~1mi below Booths Run Creek,111WE0618,40.6568,-123.9803,NAD83
Matilija Creek NF ~0.75mi below Bear Creek,402WER001,34.50528,-119.27806,NAD83
Nacimiento River 0.7mi above Slickrock Creek,309CAW130,35.98617,-121.35592,NAD83
Navarro River ~0.1mi below Gowan Creek,113WER088,39.07556,-123.46361,NAD83
"Noyo River, NF of SF ~0.2mi above confluence",113WER082,39.39417,-123.68472,NAD83
O'Neil Creek below Macks Gulch,533WE0885,38.22008,-120.46985,NAD83
Pacheco Creek ~1.3mi above South Fork,305CAW049,37.05052,-121.25717,NAD83
Potato Creek ~1.3mi above EF Hayfork Cr.,106WER016,40.48972,-123.02833,NAD83
Rattle Snake Creek ~0.4mi above Pinal Creek,309CAW178,36.08364,-121.39445,NAD83
Rattle Snake Creek ~1mi above Eel River,111WER022,39.985,-123.0504,NAD83
Rattlesnake Creek ~0.5mi above Eel River,111WER008,39.49361,-122.86417,NAD83
Redwood Creek 0.4mi above SF Eel River,111WER080,40.1225,-123.84222,NAD83
"Salmon River, NF at Robinson Gulch",105WER052,41.31614,-123.05905,NAD83
Salsipuedes Creek ~0.6mi above Hw 129,305CAW057,36.917500000000004,-121.73556,NAD83
